specobjid,z,z_noqso,snMedian,run2d,ra,dec,plate,mjd,fiberid
7852152502237503488,0.05084651,0.05084651,50.28672,v5_10_0,181.61588,62.93065,6974,56442,460
466187739390306304,0.03672416,0,50.28626,26,51.644183,-0.64779087,414,51901,237
4940643497663242240,0.07368501,0.07368501,50.2812,v5_10_0,37.30412,-5.1890898,4388,55536,708
429079220442916864,0.04185164,0,50.28073,26,346.95389,0.94054821,381,51811,405
4452982055580442624,0.04253142,0.04253142,50.27938,v5_10_0,230.3921,21.179035,3955,55678,174
5183808747982528512,0.02400665,0.02400665,50.2745,v5_10_0,133.236,42.415097,4604,55983,602
839995035331094528,0.04370629,0,50.27364,26,351.06884,13.966469,746,52238,268
840052209935738880,0.0416536,0,50.27216,26,351.97155,14.710988,746,52238,476
2522138725891205120,0.02086722,0,50.26931,26,194.17858,28.020447,2240,53823,447
3088402889551407104,0.01841296,0,50.26729,26,208.62989,15.044141,2743,54259,216
2581785855748237312,0.03143699,0,50.25788,26,141.42216,23.361622,2293,53730,354
554003534983489536,0.05272377,0,50.24277,26,174.70808,66.938,492,51955,221
551840795175446528,0.0329846,0,50.2416,26,166.6831,66.852697,490,51929,545
2522171711240038400,0.02675356,0,50.2413,26,194.75756,28.225348,2240,53823,567
2523306962800633856,0.02323505,0,50.23435,26,195.95812,28.185732,2241,54169,601
855795567614257152,0.03850134,0,50.23347,26,124.18608,41.266519,760,52264,406
2506358809820162048,0.02178937,0,50.23022,26,179.35093,27.877519,2226,53819,384
5012563927625605120,0.02777098,0.02777098,50.22081,v5_10_0,116.89195,27.755881,4452,55536,209
610390340184074240,0.0628299,0,50.21807,26,117.29506,34.839062,542,51993,555
2572711860658792448,0.02911623,0,50.21661,26,136.74402,18.966817,2285,53700,111
2662849274802366464,0.02056834,0,50.21534,26,153.15804,22.291842,2365,53739,349
2651651299518474240,0.02168198,0,50.20782,26,162.37025,26.039611,2355,53792,571
7234179136255664128,0.0184065,0.0184065,50.20498,v5_10_0,159.42496,23.673263,6425,56298,990
457272629888313344,0.02305035,0,50.20367,26,36.505229,1.0180968,406,52238,572
635086474731087872,0.05003113,0,50.20354,26,130.12339,2.3744661,564,52224,287
919958120371873792,0.02933822,0,50.20259,26,247.43702,40.811656,817,52381,356
7571844656247316480,0.0259914,0.0259914,50.20178,v5_10_0,219.63867,50.815243,6725,56390,610
2082971516026251264,0.02352407,0,50.19973,26,237.49967,24.801611,1850,53786,206
666581707092158464,0.0508138,0,50.19913,26,231.20573,3.1083876,592,52025,178
443710973140822016,0.1052497,0,50.19675,26,12.490938,0.56974363,394,51913,387
2572721756263442432,0.0114512,0,50.19489,26,136.50123,18.76457,2285,53700,147
2517590594465851392,0.02220849,0,50.18942,26,188.92164,26.523081,2236,53729,285
2115678974905444352,0.0007008419,0,50.18732,26,148.96549,69.680177,1879,54478,411
1875764688143280128,0.0200484,0,50.1865,26,50.675194,40.902265,1666,52991,56
413258900507224064,0.06300701,0,50.18462,26,260.23736,55.207808,367,51997,195
3328179716875118592,0.05738796,0,50.18213,26,150.00785,46.237432,2956,54525,71
837694307468077056,0.01523335,0,50.17684,26,348.94399,13.290256,744,52251,90
2523290745004124160,0.02150175,0,50.17568,26,195.03387,27.976953,2241,54169,542
1907384726482610176,0.001564218,0,50.17451,26,191.12246,13.498567,1694,53472,401
2937578760041424896,0.02232904,0,50.17293,26,181.02059,20.24679,2609,54476,385
2821655045118912512,0.02240879,0,50.17269,26,176.12732,20.076679,2506,54179,545
489768415196637184,0.0198504,0,50.16957,26,118.60366,39.37152,435,51882,7
1802674929645152256,0.002521878,0,50.16676,26,160.99041,11.703803,1601,53115,397
2522182156600502272,0.0241407,0,50.1638,26,195.03329,28.078568,2240,53823,605
2161863666423588864,0.04556726,0,50.16278,26,117.84407,18.28875,1920,53314,494
3001653070900783104,0.02754135,0,50.15347,26,206.67436,22.692647,2666,54230,14
502248697090828288,0.03110981,0,50.15194,26,128.35678,54.559103,446,51899,354
7315024577498685440,0.06747408,0.06747408,50.15114,v5_10_0,213.9749,29.451884,6497,56329,192
2508554259646146560,0.01237441,0,50.14675,26,182.19704,29.304781,2228,53818,179
2798008123367909376,0.0220758,0,50.14436,26,165.43519,18.72151,2485,54176,534
4546508708377501696,0.0240411,0.0240411,50.14407,v5_10_0,210.15256,-2.9090966,4038,55363,454
506675880811063296,0.0466845,0,50.1371,26,139.15412,54.931331,450,51908,76
2994958973829933056,0.04737498,0,50.13482,26,190.10592,24.904005,2660,54504,237
2446608325232584704,0.04742046,0,50.13102,26,240.4322,20.422756,2173,53874,101
6506762035199451136,0.04743532,0.04743532,50.1303,v5_10_0,137.43372,28.546699,5779,56338,678
1792583609828272128,0.02418985,0,50.12801,26,140.54592,33.300686,1592,52990,549
4124208828999770112,0.07938921,0.07938921,50.12429,v5_10_0,114.84412,45.117708,3663,55176,136
751141025531062272,0.01608731,0,50.12132,26,33.349213,-7.7320909,667,52163,603
2522167038315620352,0.02192698,0,50.10763,26,194.7831,27.854968,2240,53823,550
1650737815312427008,0.006868512,0,50.10729,26,209.24191,45.973225,1466,53083,613
2399313106518960128,0.01458192,0,50.10403,26,217.03013,25.868773,2131,53819,74
555123662487840768,0.007757276,0,50.10124,26,181.94843,67.383789,493,51957,200
1875814990800250880,0.02002686,0,50.0995,26,49.697459,41.428368,1666,52991,239
1070871314249574400,0.005240938,0,50.09903,26,170.57457,59.074515,951,52398,511
934579699399550976,0.02958377,0,50.09163,26,132.25501,41.199224,830,52293,301
1432270350854416384,0.04349024,0,50.09026,26,136.23059,33.956152,1272,52989,457
5492382283691171840,0.03373821,0.03373821,50.08698,v5_10_0,229.18377,7.0931603,4878,55710,882
5296475699414016000,0.03610944,0.03610944,50.08564,v5_10_0,196.08197,42.237535,4704,55681,882
725233232810895360,0.03462815,0,50.08382,26,328.29482,-7.5697531,644,52149,559
621571548788058112,0.01691603,0,50.0818,26,135.15894,50.678426,552,51992,272
4594801183248326656,0.05421036,0.05421036,50.07928,v5_10_0,321.90881,5.5074526,4081,55365,13
666639156574709760,0.0362618,0,50.07496,26,230.66172,4.2457595,592,52025,387
4561039303858167808,0.08147622,0.08147622,50.07398,v5_10_0,196.7293,-1.0268519,4051,55337,68
1641565689917499392,0.02382932,0,50.06842,26,196.46647,41.721908,1458,53119,13
712758447585650688,0.03392462,0,50.06699,26,254.48734,39.255331,633,52079,232
764523731543418880,0.02514215,0,50.06672,26,348.80931,-1.2421994,679,52177,137
2523204158463436800,0.0232714,0,50.06304,26,193.87127,27.52143,2241,54169,227
2420695045859469312,0.02095393,0,50.05794,26,226.63646,21.703719,2150,54510,37
1088904133571799040,0.002484356,0,50.04553,26,176.48587,50.199786,967,52636,578
1865733852438226944,0.03206888,0,50.0423,26,242.8441,23.965002,1657,53520,428
2522117835170277376,0.0210446,0,50.03505,26,193.54162,28.092511,2240,53823,371
2922968170140559360,0.02333645,0,50.03119,26,183.03985,17.757025,2596,54207,480
6780292486247981056,0.04066913,0.04066913,50.02906,v5_10_0,220.40171,25.083789,6022,56076,448
636181038573316096,0.01299211,0,50.01931,26,134.33544,2.9213145,565,52225,173
654167951439587328,0.03018175,0,50.0181,26,167.5536,4.7843584,581,52353,73
940179787551369216,0.03945746,0,50.01706,26,168.75901,4.085438,835,52326,194
5449406496994467840,0.02322675,0.02322675,50.01583,v5_10_0,199.57744,6.3353817,4840,55690,185
2267589958220933120,0.01773738,0,50.01515,26,208.22165,37.689522,2014,53460,100
660988766336346112,0.02792116,0,50.01437,26,220.07026,3.6590523,587,52026,311
565277927248259072,0.04518035,0,50.01083,26,152.2307,1.7391917,502,51957,277
1875876563451406336,0.026633,0,50.00779,26,49.52697,41.799182,1666,52991,463
1685539279171774464,0.03823188,0,50.0077,26,14.106606,-1.262474,1497,52886,244
5473162820437647360,0.02396644,0.02396644,50.00568,v5_10_0,214.53298,7.5423634,4861,55710,594
6900697259601534976,0.1056376,0.1056376,50.00541,v5_10_0,347.85112,17.413915,6129,56301,206
4106236772609925120,0.06962177,0.06962177,50.00273,v5_10_0,36.94075,-1.153929,3647,55827,290
737544189847300096,0.05715412,0,49.99665,26,9.2515907,-10.695378,655,52162,290
4283061322705248256,0.03371083,0.03371083,49.97611,v5_10_0,121.37011,37.557839,3804,55267,502
564116572755486720,0.03099376,0,49.97606,26,151.13947,1.7877489,501,52235,148
5807414908443140096,0.05241973,0.05241973,49.9754,v5_10_0,133.95904,49.172775,5158,55913,84
2030138064306726912,0.05406173,0,49.9705,26,206.44682,6.9963153,1803,54152,511
480877764476430336,0.04373543,0,49.96453,26,30.180042,14.026446,427,51900,431
438062230173411328,0.01817074,0,49.96397,26,3.0253963,-0.41521028,389,51795,317
4522881027559890944,0.036075,0.036075,49.96126,v5_10_0,226.04314,-1.5894423,4017,55329,513
2522150820519110656,0.01857126,0,49.96072,26,194.35768,27.546135,2240,53823,491
2991539492633995264,0.02298648,0,49.96043,26,184.12374,23.827725,2657,54502,85
2245074990200285184,0.02627997,0,49.95443,26,194.18339,30.719239,1994,53845,111
749936785185859584,0.05298592,0,49.94548,26,29.268808,-9.1386634,666,52149,318
2642597920188164096,0.04841387,0,49.94121,26,152.31507,26.941378,2347,53757,403
1682260261475477504,0.01414404,0,49.93394,26,9.824327,0.912763,1494,52937,603
2651632058064988160,0.02058467,0,49.92717,26,161.67716,25.931555,2355,53792,501
702698745824831488,0.05330265,0,49.92494,26,245.9033,46.856327,624,52377,499
1110185452767307776,0.03196251,0,49.92418,26,318.29996,-0.14352179,986,52443,175
5059821212818972672,0.04479874,0.04479874,49.91534,v5_10_0,121.12872,15.483808,4494,55569,98
7542459658591510528,0.04701907,0.04701907,49.90372,v5_10_0,168.55871,50.471002,6699,56411,204
654167126805866496,0.02910451,0,49.89893,26,167.58338,4.6882716,581,52353,70
2475895461370685440,0.03300143,0,49.8973,26,241.25572,17.775686,2199,53556,151
3344069859993479168,0.0349694,0,49.89207,26,246.11436,19.482573,2970,54589,535
5405707231361474560,0.02876417,0.02876417,49.88733,v5_10_0,153.77222,5.6758973,4801,55653,952
552850696823662592,0.04999866,0,49.88731,26,170.3633,65.768775,491,51942,123
518071769345583104,0.01890633,0,49.88491,26,51.257004,-5.745803,460,51924,574
2260967599904942080,0.02145094,0,49.88326,26,176.33664,32.72225,2008,53473,584
731837999058282496,0.02957344,0,49.88161,26,0.88387265,-10.744671,650,52143,11
2037983348642572288,0.0239623,0,49.8808,26,213.12456,8.6479307,1810,53794,380
940162195365324800,0.02951742,0,49.87374,26,168.7485,3.6020911,835,52326,130
6445871360946184192,0.04582127,0.04582127,49.87081,v5_10_0,139.80249,54.857017,5725,56625,343
4534227717713797120,0.05047618,0.05047618,49.87039,v5_10_0,216.16627,2.6890289,4027,55629,832
2000877855919073280,0.02299009,0,49.86839,26,208.11131,14.091285,1777,53857,559
1479567493814052864,0.034306,0,49.85918,26,181.86416,57.759035,1314,53050,491
1787953565944276992,0.02115176,0,49.85581,26,131.7788,28.236559,1588,52965,89
603628344193345536,0.02785903,0,49.85568,26,219.81469,2.7280329,536,52024,531
7432229218585387008,0.03670007,0.03670007,49.85456,v5_10_0,25.086985,32.476688,6601,56335,596
2793393746132101120,0.004194771,0,49.85186,26,163.14901,22.934156,2481,54068,131
488650761677334528,0.03180573,0,49.85155,26,118.66023,42.544112,434,51885,37
2032305746833598464,0.197447,0,49.85122,26,207.85322,5.817536,1805,53875,205
